web-scraper-order,web-scraper-start-url,firstLetters,firstLetters-href,testNames
"1522321830-1434","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","D","https://www.medicinenet.com/procedures_and_tests/alpha_d.htm","Dental Lasers (Lasers in Dental Care)"
"1522321733-1136","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","N","https://www.medicinenet.com/procedures_and_tests/alpha_n.htm","Natural Methods of Birth Control"
"1522321742-1163","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","M","https://www.medicinenet.com/procedures_and_tests/alpha_m.htm","Medication Infusion (IV Drug Infusion FAQs)"
"1522321678-901","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","T","https://www.medicinenet.com/procedures_and_tests/alpha_t.htm","TIPS (Transjugular Intrahepatic Portosystemic Shunt)"
"1522321715-1069","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Photorefractive Keratectomy"
"1522321845-1485","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Cervista HPV Test"
"1522321749-1198","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","L","https://www.medicinenet.com/procedures_and_tests/alpha_l.htm","LAVH (Laparoscopically Assisted Vaginal Hysterectomy)"
"1522321678-909","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","T","https://www.medicinenet.com/procedures_and_tests/alpha_t.htm","Total Hip Replacement"
"1522321715-1119","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","PUVA Therapy (Photochemotherapy)"
"1522321777-1253","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","I","https://www.medicinenet.com/procedures_and_tests/alpha_i.htm","Implantable Cardiac Defibrillator"
"1522321715-1110","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Proton Beam Therapy of Liver"
"1522321715-1103","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","PRK (Photorefractive Keratectomy)"
"1522321788-1308","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","H","https://www.medicinenet.com/procedures_and_tests/alpha_h.htm","Hysterectomy"
"1522321830-1442","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","D","https://www.medicinenet.com/procedures_and_tests/alpha_d.htm","Dermagraphics (Permanent Makeup (Micropigmentation))"
"1522321725-1133","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","O","https://www.medicinenet.com/procedures_and_tests/alpha_o.htm","Ovulation Indicator Testing Kits (Natural Methods of Birth Control)"
"1522321845-1515","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Collagen and Injectable Fillers"
"1522321688-967","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","S","https://www.medicinenet.com/procedures_and_tests/alpha_s.htm","Sodium (Electrolytes)"
"1522321725-1128","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","O","https://www.medicinenet.com/procedures_and_tests/alpha_o.htm","Oral Surgery"
"1522321715-1115","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Pulmonic Heart Valve Replacement (Heart Valve Disease Treatment)"
"1522321749-1193","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","L","https://www.medicinenet.com/procedures_and_tests/alpha_l.htm","Laser Resurfacing"
"1522321749-1221","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","L","https://www.medicinenet.com/procedures_and_tests/alpha_l.htm","LTK Laser Eye Surgery"
"1522321860-1670","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","A","https://www.medicinenet.com/procedures_and_tests/alpha_a.htm","Antinuclear Antibody"
"1522321860-1676","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","A","https://www.medicinenet.com/procedures_and_tests/alpha_a.htm","Arrhythmia Treatment (Ablation Therapy for Arrhythmias)"
"1522321852-1616","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Brain Wave Test (EEG - Electroencephalogram)"
"1522321830-1459","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","D","https://www.medicinenet.com/procedures_and_tests/alpha_d.htm","Dual X-ray Absorptometry (Bone Density Scan)"
"1522321852-1583","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Birth Control Pills (Hormonal Methods of Birth Control)"
"1522321822-1365","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","E","https://www.medicinenet.com/procedures_and_tests/alpha_e.htm","Electrolytes"
"1522321715-1101","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Prevention of Flu During Pregnancy (Pregnancy Flu Shot Side Effects and Safety)"
"1522321715-1080","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Pneumococcal Immunization (Pneumococcal Vaccination)"
"1522321822-1410","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","E","https://www.medicinenet.com/procedures_and_tests/alpha_e.htm","ET (Hormone Therapy)"
"1522321860-1650","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","A","https://www.medicinenet.com/procedures_and_tests/alpha_a.htm","ALK (Keratoplasty Eye Surgery (ALK))"
"1522321678-917","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","T","https://www.medicinenet.com/procedures_and_tests/alpha_t.htm","Transcutaneous Electrical Nerve Stimulation"
"1522321852-1581","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Biotherapy (Biological Therapy)"
"1522321822-1407","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","E","https://www.medicinenet.com/procedures_and_tests/alpha_e.htm","ESR (Sedimentation Rate)"
"1522321649-827","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","W","https://www.medicinenet.com/procedures_and_tests/alpha_w.htm","Womb Biopsy (Endometrial Biopsy)"
"1522321642-819","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","X","https://www.medicinenet.com/procedures_and_tests/alpha_x.htm","X-ray Esophagus, Stomach, Duodenum (Upper GI Series)"
"1522321649-829","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","W","https://www.medicinenet.com/procedures_and_tests/alpha_w.htm","Wound Closures (Stitches)"
"1522321678-874","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","T","https://www.medicinenet.com/procedures_and_tests/alpha_t.htm","Test for Lactose Intolerance (Lactose Tolerance Test)"
"1522321688-983","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","S","https://www.medicinenet.com/procedures_and_tests/alpha_s.htm","Stool Acidity Test"
"1522321822-1387","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","E","https://www.medicinenet.com/procedures_and_tests/alpha_e.htm","Epidural Steroid Injection"
"1522321688-1006","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","S","https://www.medicinenet.com/procedures_and_tests/alpha_s.htm","Surgical Options for Epilepsy"
"1522321678-879","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","T","https://www.medicinenet.com/procedures_and_tests/alpha_t.htm","Test, GERD (Esophageal pH Monitoring)"
"1522321749-1185","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","L","https://www.medicinenet.com/procedures_and_tests/alpha_l.htm","Lamaz Technique for Childbirth (Childbirth Class Options)"
"1522321852-1627","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Breastfeeding"
"1522321852-1636","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Bypass, Stomach (Gastric Bypass Surgery)"
"1522321830-1437","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","D","https://www.medicinenet.com/procedures_and_tests/alpha_d.htm","Dental Veneers"
"1522321822-1392","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","E","https://www.medicinenet.com/procedures_and_tests/alpha_e.htm","Epilepsy Treatment"
"1522321845-1528","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Conization, Cervix (Colposcopy)"
"1522321845-1470","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Carcinoembryonic Antigen"
"1522321777-1259","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","I","https://www.medicinenet.com/procedures_and_tests/alpha_i.htm","Instructions for Sinus Surgery (Sinus Surgery)"
"1522321810-1335","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","F","https://www.medicinenet.com/procedures_and_tests/alpha_f.htm","Fine-Needle Aspiration Biopsy of the Thyroid"
"1522321852-1617","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Breast (Breastfeeding)"
"1522321830-1438","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","D","https://www.medicinenet.com/procedures_and_tests/alpha_d.htm","Dental X-Rays"
"1522321749-1200","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","L","https://www.medicinenet.com/procedures_and_tests/alpha_l.htm","LEEP (Loop Electrosurgical Excision Procedure)"
"1522321699-1027","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","R","https://www.medicinenet.com/procedures_and_tests/alpha_r.htm","Resective Epilepsy Surgery (Pediatric Epilepsy Surgery)"
"1522321852-1595","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Blood, Chloride (Electrolytes)"
"1522321715-1117","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Pump for Insulin (Insulin Pump For Diabetes Mellitus)"
"1522321742-1161","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","M","https://www.medicinenet.com/procedures_and_tests/alpha_m.htm","Mean Platelet Volume (Complete Blood Count)"
"1522321678-893","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","T","https://www.medicinenet.com/procedures_and_tests/alpha_t.htm","Third Trimester Tests During Pregnancy"
"1522321715-1063","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Permanent Makeup (Micropigmentation)"
"1522321822-1351","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","E","https://www.medicinenet.com/procedures_and_tests/alpha_e.htm","ECG (Electrocardiogram (ECG or EKG))"
"1522321733-1141","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","N","https://www.medicinenet.com/procedures_and_tests/alpha_n.htm","Nerve Blocks"
"1522321678-936","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","T","https://www.medicinenet.com/procedures_and_tests/alpha_t.htm","Tympanoplasty Tubes (Ear Tubes)"
"1522321678-895","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","T","https://www.medicinenet.com/procedures_and_tests/alpha_t.htm","Thyroid Needle Biopsy (Fine-Needle Aspiration Biopsy of the Thyroid)"
"1522321822-1398","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","E","https://www.medicinenet.com/procedures_and_tests/alpha_e.htm","Erythrocyte Sedimentation Rate (Sedimentation Rate)"
"1522321830-1462","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","D","https://www.medicinenet.com/procedures_and_tests/alpha_d.htm","DXA Scan (Bone Density Scan)"
"1522321852-1626","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Breast Self Exam"
"1522321715-1102","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Preventive Mastectomy"
"1522321788-1280","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","H","https://www.medicinenet.com/procedures_and_tests/alpha_h.htm","Heart Disease, Testing For (Coronary Artery Disease Screening Tests (CAD))"
"1522321822-1360","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","E","https://www.medicinenet.com/procedures_and_tests/alpha_e.htm","Electrocardiogram (ECG or EKG)"
"1522321678-931","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","T","https://www.medicinenet.com/procedures_and_tests/alpha_t.htm","Tubes Tied (Surgical Sterilization)"
"1522321667-850","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","U","https://www.medicinenet.com/procedures_and_tests/alpha_u.htm","Ultrafast CT (Electron Beam Computerized Tomography)"
"1522321678-923","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","T","https://www.medicinenet.com/procedures_and_tests/alpha_t.htm","Transvaginal Ultrasound (Prenatal Ultrasound)"
"1522321852-1622","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Breast Implants (Breast Augmentation)"
"1522321810-1329","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","F","https://www.medicinenet.com/procedures_and_tests/alpha_f.htm","FANA (Antinuclear Antibody)"
"1522321777-1262","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","I","https://www.medicinenet.com/procedures_and_tests/alpha_i.htm","Intramuscular Electromyogram (Electromyogram)"
"1522321845-1494","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Childbirth Class Options"
"1522321715-1049","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","PDC-E2 Antigen (Antimitochondrial Antibodies)"
"1522321749-1211","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","L","https://www.medicinenet.com/procedures_and_tests/alpha_l.htm","Liver Biopsy"
"1522321678-911","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","T","https://www.medicinenet.com/procedures_and_tests/alpha_t.htm","Toxicology Autospy (Autopsy)"
"1522321777-1252","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","I","https://www.medicinenet.com/procedures_and_tests/alpha_i.htm","Immunotherapy (Biological Therapy)"
"1522321667-854","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","U","https://www.medicinenet.com/procedures_and_tests/alpha_u.htm","Ultrasound of the Heart (Echocardiogram)"
"1522321715-1074","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Plastic Surgery (Cosmetic Surgery)"
"1522321845-1547","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Cosmetic Surgery, Lip Augmentation (Lip Augmentation)"
"1522321749-1202","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","L","https://www.medicinenet.com/procedures_and_tests/alpha_l.htm","Lesionectomy"
"1522321667-861","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","U","https://www.medicinenet.com/procedures_and_tests/alpha_u.htm","Urinalysis"
"1522321845-1517","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Colon Resection (Bowel Diversion Surgery Ileostomy, Colostomy)"
"1522321688-956","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","S","https://www.medicinenet.com/procedures_and_tests/alpha_s.htm","Sigmoidoscopy (Flexible Sigmoidoscopy)"
"1522321715-1071","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Pinworm Test"
"1522321742-1170","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","M","https://www.medicinenet.com/procedures_and_tests/alpha_m.htm","Morning after Pill (Contraceptive Measures After Unprotected Sex)"
"1522321715-1065","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Phakic Intraocular Lenses"
"1522321715-1068","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Photodynamic Therapy"
"1522321822-1359","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","E","https://www.medicinenet.com/procedures_and_tests/alpha_e.htm","EKG (Electrocardiogram (ECG or EKG))"
"1522321678-912","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","T","https://www.medicinenet.com/procedures_and_tests/alpha_t.htm","TPO Test (Thyroid Peroxidase Test)"
"1522321788-1289","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","H","https://www.medicinenet.com/procedures_and_tests/alpha_h.htm","Hemoglobin"
"1522321715-1058","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Percutaneous Endoscopic Gastrostomy"
"1522321852-1590","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Blood Test, Ferritin (Ferritin Blood Test)"
"1522321699-1015","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","R","https://www.medicinenet.com/procedures_and_tests/alpha_r.htm","Radical Hysterectomy (Hysterectomy)"
"1522321759-1230","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","K","https://www.medicinenet.com/procedures_and_tests/alpha_k.htm","Keratectomy (LASIK Eye Surgery)"
"1522321822-1358","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","E","https://www.medicinenet.com/procedures_and_tests/alpha_e.htm","EGG (Electrogastrogram)"
"1522321822-1378","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","E","https://www.medicinenet.com/procedures_and_tests/alpha_e.htm","Endoscopic Ultrasound"
"1522321788-1296","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","H","https://www.medicinenet.com/procedures_and_tests/alpha_h.htm","HIV Testing"
"1522321788-1274","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","H","https://www.medicinenet.com/procedures_and_tests/alpha_h.htm","Hct (Hematocrit)"
"1522321749-1195","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","L","https://www.medicinenet.com/procedures_and_tests/alpha_l.htm","Lasers in Dental Care"
"1522321852-1573","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Bicarbonate (Electrolytes)"
"1522321852-1601","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Blood, Potassium (Electrolytes)"
"1522321777-1247","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","I","https://www.medicinenet.com/procedures_and_tests/alpha_i.htm","Ileostomy (Bowel Diversion Surgery Ileostomy, Colostomy)"
"1522321852-1586","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Blepharoplasty  (Eyelid Surgery)"
"1522321742-1165","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","M","https://www.medicinenet.com/procedures_and_tests/alpha_m.htm","Micropigmentation (Permanent Makeup (Micropigmentation))"
"1522321830-1440","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","D","https://www.medicinenet.com/procedures_and_tests/alpha_d.htm","Dentures"
"1522321830-1443","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","D","https://www.medicinenet.com/procedures_and_tests/alpha_d.htm","Detecting Hearing Loss in Children"
"1522321845-1524","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Complete Blood Count"
"1522321715-1067","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","P","https://www.medicinenet.com/procedures_and_tests/alpha_p.htm","Pheresis (Hemapheresis)"
"1522321742-1162","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","M","https://www.medicinenet.com/procedures_and_tests/alpha_m.htm","Mechanical Valve (Heart Valve Disease Treatment)"
"1522321725-1127","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","O","https://www.medicinenet.com/procedures_and_tests/alpha_o.htm","Oral Glucose Tolerance Test (Glucose Tolerance Test)"
"1522321810-1336","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","F","https://www.medicinenet.com/procedures_and_tests/alpha_f.htm","First Aid for Seizures"
"1522321777-1264","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","I","https://www.medicinenet.com/procedures_and_tests/alpha_i.htm","Intravenous Cholangiogram"
"1522321845-1510","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Classes, Childbirth (Childbirth Class Options)"
"1522321830-1461","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","D","https://www.medicinenet.com/procedures_and_tests/alpha_d.htm","Duodenoscopy (Endoscopy)"
"1522321845-1541","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Cosmetic Surgery (Plastic Surgery (Cosmetic Surgery))"
"1522321822-1415","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","E","https://www.medicinenet.com/procedures_and_tests/alpha_e.htm","Exercise Cardiac Stress Test (Coronary Artery Disease Screening Tests (CAD))"
"1522321667-858","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","U","https://www.medicinenet.com/procedures_and_tests/alpha_u.htm","Upper GI Series"
"1522321852-1588","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Blood Count (Complete Blood Count)"
"1522321822-1371","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","E","https://www.medicinenet.com/procedures_and_tests/alpha_e.htm","Elevated Homocysteine (Homocysteine)"
"1522321788-1279","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","H","https://www.medicinenet.com/procedures_and_tests/alpha_h.htm","Heart Bypass (Coronary Artery Bypass Graft)"
"1522321688-982","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","S","https://www.medicinenet.com/procedures_and_tests/alpha_s.htm","Stomach Bypass (Gastric Bypass Surgery)"
"1522321733-1140","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","N","https://www.medicinenet.com/procedures_and_tests/alpha_n.htm","Necropsy (Autopsy)"
"1522321852-1579","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Biopsy, Breast (Breast Biopsy)"
"1522321749-1218","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","L","https://www.medicinenet.com/procedures_and_tests/alpha_l.htm","Loop Electrosurgical Excision Procedure"
"1522321830-1436","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","D","https://www.medicinenet.com/procedures_and_tests/alpha_d.htm","Dental Surgery (Oral Surgery)"
"1522321845-1504","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Choosing a Toothpaste"
"1522321810-1333","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","F","https://www.medicinenet.com/procedures_and_tests/alpha_f.htm","Fillings"
"1522321845-1505","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Chordae & Papillary Muscles Repair (Heart Valve Disease Treatment)"
"1522321860-1661","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","A","https://www.medicinenet.com/procedures_and_tests/alpha_a.htm","Angiogram Of Heart (Coronary Angiogram)"
"1522321742-1169","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","M","https://www.medicinenet.com/procedures_and_tests/alpha_m.htm","Monitoring, Esophageal pH Test (Esophageal pH Monitoring)"
"1522321657-835","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","V","https://www.medicinenet.com/procedures_and_tests/alpha_v.htm","Vacuum Constriction Devices (Penis Prosthesis)"
"1522321733-1138","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","N","https://www.medicinenet.com/procedures_and_tests/alpha_n.htm","Nebulizer for Asthma"
"1522321788-1297","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","H","https://www.medicinenet.com/procedures_and_tests/alpha_h.htm","Home Pregnancy Tests (Pregnancy Test)"
"1522321688-1000","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","S","https://www.medicinenet.com/procedures_and_tests/alpha_s.htm","Surgery Questions"
"1522321810-1328","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","F","https://www.medicinenet.com/procedures_and_tests/alpha_f.htm","Fallopian Tube Removal (Hysterectomy)"
"1522321852-1598","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Blood, Hematocrit (Complete Blood Count)"
"1522321830-1456","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","D","https://www.medicinenet.com/procedures_and_tests/alpha_d.htm","Douching and Urniation Method of Birth Control (Natural Methods of Birth Control)"
"1522321845-1530","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","C","https://www.medicinenet.com/procedures_and_tests/alpha_c.htm","Contraceptive Measures After Unprotected Sex"
"1522321852-1574","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","B","https://www.medicinenet.com/procedures_and_tests/alpha_b.htm","Biliary Drainage (Duodenal Biliary Drainage)"
"1522321860-1677","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","A","https://www.medicinenet.com/procedures_and_tests/alpha_a.htm","Arthritis Physical and Occupational Therapy"
"1522321777-1267","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","I","https://www.medicinenet.com/procedures_and_tests/alpha_i.htm","IUD"
"1522321860-1672","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","A","https://www.medicinenet.com/procedures_and_tests/alpha_a.htm","Antro-duodenal Motility Study"
"1522321742-1152","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","M","https://www.medicinenet.com/procedures_and_tests/alpha_m.htm","Manometry, Esophageal (Esophageal Manometry)"
"1522321759-1236","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","K","https://www.medicinenet.com/procedures_and_tests/alpha_k.htm","Kinesio Tape"
"1522321777-1255","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","I","https://www.medicinenet.com/procedures_and_tests/alpha_i.htm","Influenza Immunization (Flu Vaccination)"
"1522321678-921","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","T","https://www.medicinenet.com/procedures_and_tests/alpha_t.htm","Transmyocardial Laser Revascularization (TMR)"
"1522321749-1182","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","L","https://www.medicinenet.com/procedures_and_tests/alpha_l.htm","Lactation Infertility (Natural Methods of Birth Control)"
"1522321822-1366","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","E","https://www.medicinenet.com/procedures_and_tests/alpha_e.htm","Electromyogram"
"1522321688-1002","https://www.medicinenet.com/procedures_and_tests/alpha_z.htm","S","https://www.medicinenet.com/procedures_and_tests/alpha_s.htm","Surgery, Gastric Banding (Lap Band Surgery (Gastric Banding))"
